Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(121.48892211914062, 195.59922790527344, 125.11292266845703, 199.82423400878906)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(126.37673950195312, 195.59933471679688, 128.95274353027344, 199.72833251953125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(129.8728790283203, 193.63233947753906, 133.42486572265625, 199.8243408203125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(134.86447143554688, 195.60003662109375, 137.9774627685547, 199.82403564453125)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(139.3282470703125, 199.14492797851562, 140.08026123046875, 199.87994384765625)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(58.78437423706055, 218.5375518798828, 71.0833740234375, 230.83554077148438)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(53.33763885498047, 213.08953857421875, 76.5306396484375, 236.2835235595703)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(45.77823257446289, 224.685546875, 84.0892333984375, 224.685546875)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(90.41376495361328, 224.685546875, 123.1087646484375, 224.685546875)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(64.93292236328125, 209.25003051757812, 64.93292236328125, 240.12103271484375)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(94.34557342529297, 213.84744262695312, 117.70257568359375, 235.5234375)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(-408.7056579589844, -503.38677978515625, -408.7056579589844, -488.2577819824219)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(-267.2349548339844, -503.38677978515625, -267.2349548339844, -488.2577819824219)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(-125.76425170898438, -503.38677978515625, -125.76425170898438, -488.2577819824219)
Stroke: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Fill: None, Rect: Rect(15.70257568359375, -503.38677978515625, 15.70257568359375, -488.2577819824219)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-480.55926513671875, -501.2691345214844, -476.7232666015625, -491.3851318359375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-337.12744140625, -501.41033935546875, -330.9244384765625, -491.37933349609375)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-193.600341796875, -501.40985107421875, -187.225341796875, -491.22283935546875)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(-57.03942108154297, -501.26910400390625, -50.608421325683594, -491.37908935546875)
Stroke: None, Fill: (0.13669031858444214, 0.12195010483264923, 0.1252918243408203), Rect: Rect(85.3233413696289, -501.26959228515625, 91.63034057617188, -491.22259521484375)
